Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
7619,719.161424,719.043954,44.045702,42.925326,49.563657,1,37.564298,45.149149,26.484418,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
7620,719.34735,718.998354,44.076674,42.917859,49.846186,1,37.574556,45.149829,26.488564,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
7621,719.911421,718.952754,43.916736,42.910393,49.59917,1,37.567489,45.145525,26.467373,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,
7622,720.050495,718.907154,44.072368,42.902926,48.950642,1,37.568857,45.137824,26.460693,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7622.999,720.948661,718.861554,44.137182,42.895459,48.705044,1,37.580482,45.150282,26.463917,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
7623.999,720.914946,718.815954,43.995297,42.887993,47.669103,1,37.569085,45.142581,26.450788,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
7625,719.712973,718.7704,43.777501,42.880533,47.538451,1,37.569769,45.142581,26.436046,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
7626,719.915885,718.7248,43.776121,42.873067,48.607717,1,37.575012,45.139863,26.44549,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
7626.999,719.993124,718.679154,43.88466,42.865593,48.297356,1,37.57068,45.128764,26.434664,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
7628,720.227749,718.633554,43.865061,42.858126,48.102471,1,37.570908,45.099772,26.443647,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
7629,720.181984,718.588,43.762595,42.850667,47.738893,1,37.570908,45.086635,26.436967,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,
7630,720.66198,718.542354,43.979673,42.843193,47.647919,1,37.574784,45.089806,26.448715,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
7631,720.720923,718.496754,43.917398,42.835726,47.016632,1,37.578203,45.080293,26.444108,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
7632,720.635858,718.451154,43.892113,42.828259,46.788895,1,37.58185,45.062399,26.455395,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
7633,719.534845,718.405554,43.746032,42.820793,46.703358,1,37.566577,45.066023,26.454243,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
7634,719.508506,718.359954,43.833758,42.813326,47.664182,1,37.565437,45.05651,26.45862,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
7635,719.881285,718.314354,43.91105,42.805859,47.579114,1,37.568857,45.026383,26.476125,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
7636,719.437302,718.268754,43.842481,42.798393,47.082773,1,37.569997,44.997389,26.496625,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
7637,719.807396,718.223154,43.624464,42.790926,47.402636,1,37.557687,44.985836,26.5139,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
7637.999,719.355608,718.177554,43.593768,42.783459,46.907942,1,37.567033,44.97451,26.525647,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
7639,718.986888,718.131954,43.476727,42.775993,47.234946,1,37.562474,44.954349,26.540157,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,
7640,718.447026,718.0864,43.51885,42.768533,47.499049,1,37.562018,44.94121,26.56365,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
7641,717.821986,718.040754,43.374978,42.761059,47.956967,1,37.565665,44.941663,26.575857,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,
7642,717.897406,717.995154,43.509023,42.753593,48.529931,1,37.563158,44.917651,26.57102,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
7643,718.17589,717.949554,43.737972,42.746126,48.41517,1,37.561334,44.910175,26.568717,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7644,718.583827,717.903954,44.035047,42.738659,48.084981,1,37.556547,44.905645,26.57793,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
7645,718.052712,717.858354,43.517691,42.731193,47.603738,1,37.556091,44.911988,26.574245,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,
7646,718.733576,717.812754,43.620489,42.723726,48.062435,1,37.552672,44.89024,26.569869,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
7647,718.170981,717.767154,43.363108,42.716259,47.302461,1,37.547429,44.890919,26.569408,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7648,718.653679,717.721554,43.385026,42.708793,47.780127,1,37.55176,44.891373,26.574245,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
7649,718.500808,717.675954,43.368187,42.701326,47.212185,1,37.55062,44.899301,26.583688,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
7649.999,718.412436,717.630354,43.480481,42.693859,47.268118,1,37.546517,44.898169,26.596816,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
7651,717.919497,717.584754,43.34119,42.686393,47.263768,1,37.537854,44.862828,26.604416,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,
7652,717.770219,717.5392,43.325456,42.678933,47.677564,1,37.537854,44.849915,26.606028,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
7653,717.893166,717.493554,43.464084,42.671459,47.762947,1,37.539906,44.854446,26.603495,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7654,718.023257,717.447954,43.349582,42.663993,47.574348,1,37.53603,44.843345,26.597046,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
7655,717.117824,717.402354,43.303594,42.656526,47.369042,1,37.533067,44.830658,26.597967,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
7656,717.139911,717.356754,43.349361,42.649059,48.218265,1,37.532839,44.832924,26.606949,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
7657,717.353203,717.311154,43.414231,42.641593,48.161972,1,37.531927,44.816386,26.587373,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
7657.999,716.821999,717.265554,43.137969,42.634126,47.905402,1,37.527596,44.820464,26.581154,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
7658.999,716.818876,717.219954,43.062996,42.626659,48.399616,1,37.542869,44.823409,26.578851,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
7659.999,716.831592,717.1744,43.417046,42.6192,48.378115,1,37.524176,44.817292,26.564802,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
7660.999,716.410641,717.1288,43.440013,42.611733,48.337931,1,37.538082,44.799394,26.556971,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
7662,716.856132,717.0832,43.103353,42.604267,48.74022,1,37.538994,44.778777,26.544994,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
7663,715.381282,717.0376,43.368132,42.5968,48.272875,1,37.543553,44.781043,26.539236,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,
7664,715.988165,716.991954,43.023191,42.589326,49.751862,1,37.528508,44.770621,26.53509,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7665,716.005563,716.946354,43.117708,42.581859,49.170736,1,37.509814,44.776738,26.547988,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7666,715.556358,716.900754,43.030368,42.574393,49.159221,1,37.517793,44.786707,26.547067,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,
7667,715.130164,716.855154,43.30398,42.566926,49.62377,1,37.512322,44.786707,26.56319,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7668,714.558173,716.809554,42.991446,42.559459,50.087091,1,37.525088,44.786027,26.566184,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
7669,714.421039,716.763954,42.901181,42.551993,50.721403,1,37.521441,44.791238,26.566875,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
7670,714.606115,716.718354,42.865572,42.544526,50.938024,1,37.509814,44.775379,26.564802,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,
7671,714.582479,716.672754,43.277701,42.537059,50.828568,1,37.518021,44.781949,26.58507,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7672,715.337793,716.627154,43.012867,42.529593,50.920808,1,37.505711,44.783308,26.5777,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
7673,714.687284,716.581554,43.008395,42.522126,50.21124,1,37.489525,44.781496,26.58507,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
7674,715.313037,716.535954,42.886054,42.514659,50.90205,1,37.506623,44.788746,26.57793,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
7675,715.453988,716.490354,43.096839,42.507193,50.314751,1,37.498644,44.808456,26.597046,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
7675.999,714.868802,716.444754,43.015904,42.499726,50.188425,1,37.493628,44.805511,26.601882,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
7676.999,715.411167,716.399154,42.899856,42.492259,50.797972,1,37.506167,44.811628,26.60787,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,
7677.999,714.85899,716.3536,42.874074,42.4848,50.278741,1,37.494312,44.816839,26.593822,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
7679,715.836047,716.308,43.15282,42.477333,50.851747,1,37.479266,44.80823,26.579772,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,
7679.999,715.860136,716.2624,42.909076,42.469867,49.881236,1,37.494084,44.813893,26.610634,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
7680.999,715.888685,716.216754,43.163751,42.462393,49.833229,1,37.492033,44.812761,26.62284,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
7681.999,715.697316,716.1712,43.105286,42.454933,49.776878,1,37.485421,44.808909,26.623301,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7682.999,714.734781,716.1256,42.954126,42.447467,49.942393,1,37.474023,44.790785,26.640574,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
7684,714.696203,716.08,43.071498,42.44,50.908591,1,37.486561,44.812987,26.640804,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
7685,714.833568,716.0344,42.954457,42.432533,50.976183,1,37.475618,44.821596,26.639192,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
7686,715.350282,715.988754,42.868939,42.425059,50.862433,1,37.477442,44.815253,26.621459,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
7687,715.685049,715.943154,42.783863,42.417593,50.348677,1,37.476758,44.823409,26.605107,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7688,715.429009,715.897554,42.865627,42.410126,49.990681,1,37.478354,44.832924,26.609943,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
7689,714.44133,715.851954,42.909352,42.402659,50.218772,1,37.474479,44.834736,26.605337,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
7690,714.487264,715.806354,43.016677,42.395193,51.210517,1,37.472883,44.838361,26.616853,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
7691,714.28926,715.760754,42.717282,42.387726,51.192275,1,37.462396,44.835642,26.59981,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
7692,715.026911,715.715154,42.806444,42.380259,51.419662,1,37.458064,44.829299,26.601191,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
7692.999,714.625515,715.669554,43.010328,42.372793,50.69387,1,37.470831,44.82658,26.609483,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
7693.999,714.820857,715.623954,43.087122,42.365326,51.095206,1,37.455784,44.82794,26.601882,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
7695,714.98454,715.5784,42.99233,42.357867,50.903087,1,37.460572,44.835416,26.59981,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7696,715.262858,715.5328,43.059297,42.3504,50.730113,1,37.458976,44.816612,26.600731,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
7697,715.015761,715.487154,43.14741,42.342926,50.427609,1,37.446437,44.819104,26.594973,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7698,715.267095,715.441554,43.242865,42.335459,50.647164,1,37.463308,44.82001,26.613398,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
7699,715.028249,715.395954,42.996581,42.327993,50.365637,1,37.468323,44.832471,26.630441,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,
7700,714.889987,715.350354,43.082706,42.320526,50.57141,1,37.453733,44.812534,26.611325,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
7701,714.765554,715.304754,43.02021,42.313059,50.684541,1,37.441194,44.816159,26.596585,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,
7702,714.318024,715.259154,42.99509,42.305593,50.788606,1,37.444385,44.838361,26.590597,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
7703,714.130283,715.213554,42.989956,42.298126,51.229123,1,37.445297,44.819784,26.595894,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7704,714.362396,715.167954,43.245349,42.290659,51.424965,1,37.448489,44.816159,26.608331,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
7705,713.725393,715.122354,42.97251,42.283193,51.197186,1,37.441877,44.819104,26.606489,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
7705.999,713.609462,715.076754,43.386516,42.275726,51.847236,1,37.452137,44.839494,26.610864,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
7706.999,713.751924,715.031154,43.045826,42.268259,51.99452,1,37.442789,44.853766,26.612707,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
7708,713.573791,714.9856,42.945679,42.2608,51.880263,1,37.45738,44.866906,26.62238,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,
