Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
506,694.390918,692.477606,42.066094,40.866633,76.719455,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,42.066094
507,694.886435,692.65,42.066094,40.9,76.495398,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,41.9328605
508,695.628355,692.822222,41.799627,40.933333,76.066406,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,42.2183615
509,696.869643,692.994444,42.637096,40.966667,75.366204,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,42.8654965
510,698.174351,693.166667,43.093897,41,74.121114,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,42.88453
511,698.782039,693.338889,42.675163,41.033333,72.751449,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,42.9416305
512,699.240409,693.511111,43.208098,41.066667,72.03525,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,43.017764
513,699.956055,693.683333,42.82743,41.1,71.448324,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,43.1129305
514,700.938426,693.855556,43.398431,41.133333,70.581079,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,43.2651975
515,701.795765,694.027778,43.131964,41.166667,69.409871,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,43.322298
516,702.540466,694.199828,43.512632,41.199967,68.321622,1,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,0,43.4935985
517,703.420547,694.37205,43.474565,41.2333,67.311244,1,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,0,43.3984315
518,703.874885,694.544272,43.322298,41.266633,66.129448,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,43.4935985
519,704.679089,694.716667,43.664899,41.3,65.347047,1,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,43.5887655
520,705.512802,694.888717,43.512632,41.3333,64.188544,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,43.5316655
521,705.900327,695.060939,43.550699,41.366633,62.964769,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,43.7219995
522,706.567048,695.233161,43.8933,41.399967,62.162239,1,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,0,43.855233
523,707.172627,695.405556,43.817166,41.433333,61.061562,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,43.626832
524,707.4367,695.577778,43.436498,41.466667,59.996084,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,43.664899
525,707.890735,695.75,43.8933,41.5,59.257523,1,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,43.817166
526,708.534113,695.922222,43.741032,41.533333,58.318622,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,43.5697315
527,709.272909,696.094444,43.398431,41.566667,57.16946,1,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,43.4174645
528,709.64402,696.266667,43.436498,41.6,55.896055,1,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,43.5506985
529,710.162863,696.438889,43.664899,41.633333,54.969074,1,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,43.607799
530,710.35023,696.611111,43.550699,41.666667,53.879206,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,43.607799
531,710.678864,696.783333,43.664899,41.7,53.110765,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,43.626832
532,710.98702,696.955556,43.588765,41.733333,52.19705,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,43.5506985
533,711.218762,697.127606,43.512632,41.766633,51.294757,1,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,43.626832
534,711.83672,697.299828,43.741032,41.799967,50.462845,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,43.5126315
535,711.897116,697.472222,43.284231,41.833333,49.23163,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,43.379398
536,711.880401,697.644444,43.474565,41.866667,48.548535,1,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,43.436498
537,712.249255,697.816667,43.398431,41.9,47.950905,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,43.284231
538,712.156092,697.988889,43.170031,41.933333,46.967493,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,43.0938975
539,712.234768,698.161111,43.017764,41.966667,46.448008,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,43.1509975
540,712.582696,698.333333,43.284231,42,45.766653,1,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,0,43.074864
541,712.622372,698.505556,42.865497,42.033333,44.813765,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,42.922597
542,712.546141,698.677778,42.979697,42.066667,44.16793,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,42.9035635
543,712.310325,698.85,42.82743,42.1,43.649352,1,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,0,42.675163
544,712.147623,699.02205,42.522896,42.1333,43.307651,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,42.77033
545,712.138039,699.194272,43.017764,42.166633,42.913642,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,42.82743
546,712.202228,699.366494,42.637096,42.199967,42.380867,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,42.6180625
547,712.486183,699.538717,42.599029,42.2333,41.782371,1,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,42.4657955
548,712.402377,699.710939,42.332562,42.266633,40.964006,1,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,42.389662
549,711.89199,699.883161,42.446762,42.299967,40.517411,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,42.2754615
550,711.848755,700.055383,42.104161,42.3333,40.523469,1,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,0,42.0660945
551,711.369177,700.227606,42.028028,42.366633,40.086671,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,42.0089945
552,710.917499,700.4,41.989961,42.4,40.111133,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,41.9709275
553,710.105607,700.572222,41.951894,42.433333,40.142965,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,41.856727
554,709.606818,700.744444,41.76156,42.466667,40.579679,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,41.5712265
555,708.930114,700.916667,41.380893,42.5,40.749264,1,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,41.247659
556,708.555716,701.088889,41.114425,42.533333,41.138986,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,41.057325
557,708.506942,701.261111,41.000225,42.566667,41.265166,1,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,0,41.190559
558,707.978696,701.433333,41.380893,42.6,41.087045,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,41.038292
559,707.778503,701.605556,40.695691,42.633333,41.413993,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,40.695691
560,707.200459,701.777778,40.695691,42.666667,41.44269,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,40.6385905
561,706.9551,701.95,40.58149,42.7,41.880736,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,40.676657
562,706.124486,702.12205,40.771824,42.7333,42.018047,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,40.52439
563,705.934607,702.294272,40.276956,42.766633,42.779996,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,40.4101895
564,705.757422,702.466667,40.543423,42.8,42.939543,1,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,40.5053565
565,705.378811,702.638889,40.46729,42.833333,43.105993,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,40.3911565
566,705.166035,702.811111,40.315023,42.866667,43.498876,1,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,39.820155
567,704.682872,702.983333,39.325287,42.9,43.751918,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,39.763055
568,704.331267,703.155556,40.200823,42.933333,44.304247,1,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,39.820155
569,703.900919,703.327778,39.439487,42.966667,44.757774,1,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,39.6107875
570,703.324433,703.5,39.782088,43,45.321333,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,39.7630545
571,702.894616,703.672222,39.744021,43.033333,46.068565,1,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,39.972422
572,702.511103,703.844444,40.200823,43.066667,46.70665,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,39.8011215
573,701.979483,704.016667,39.40142,43.1,47.330522,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,39.5727205
574,701.53599,704.188717,39.744021,43.1333,48.137381,1,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,39.496587
575,701.031603,704.360939,39.249153,43.166633,48.893074,1,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,0,39.2301195
576,700.489242,704.533333,39.211086,43.2,49.745421,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,39.28722
577,700.135927,704.705383,39.363354,43.2333,50.674217,1,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,2293.691171,0,39.268187
578,699.678589,704.877606,39.17302,43.266633,51.448831,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,39.1539865
579,698.901852,705.05,39.134953,43.3,52.359483,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,39.001719
580,698.528197,705.222222,38.868485,43.333333,53.633214,1,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,0,39.1349525
581,697.935208,705.394444,39.40142,43.366667,54.545386,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,39.2110865
582,697.649184,705.566667,39.020753,43.4,55.713312,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,39.134953
583,697.510733,705.738889,39.249153,43.433333,56.608257,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,39.28722
584,696.992966,705.911111,39.325287,43.466667,57.376988,1,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,39.325287
585,696.544351,706.083333,39.325287,43.5,58.552831,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,39.6107875
586,696.017128,706.255556,39.896288,43.533333,59.695934,1,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,39.8582215
587,695.793191,706.427778,39.820155,43.566667,60.953761,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,39.6488545
588,696.139986,706.599828,39.477554,43.599967,61.939117,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,39.23012
589,696.361716,706.77205,38.982686,43.6333,62.360659,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,39.382387
590,696.493915,706.944444,39.782088,43.666667,62.900623,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,39.724988
591,696.599232,707.116667,39.667888,43.7,63.529688,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,39.572721
